City,State,Zip Code,Latitude,Longitude,Landfill ID,DDRT_ID,main_landfill_ID,geometry,facility_id,facility_label,x,y,PFAS_CT_2020
White Marsh,MD,21162,39.3948,-76.3964,745.0,,745.0,POINT (-76.3964 39.3948),745.0,MLF,-76.3964,39.3948,424.477373399
Fort Detrick,MD,21702,39.43889,-77.422223,746.0,,746.0,POINT (-77.422223 39.43889),746.0,MLF,-77.422223,39.43889,688.60499682
Hagerstown,MD,21740,39.6567,-77.82,10740.0,,10740.0,POINT (-77.82 39.6567),10740.0,MLF,-77.82,39.6567,467.482496726
Oakland,MD,21550,39.45075,-79.40754,10720.0,,10720.0,POINT (-79.40754 39.45075),10720.0,MLF,-79.40754,39.45075,241.855356819
Street,MD,21154,39.63963,-76.30235,750.0,,750.0,POINT (-76.30235 39.63963),750.0,MLF,-76.30235,39.63963,454.78405173699997
Perry Hall,MD,21128,39.39383,-76.42418,2270.0,,2270.0,POINT (-76.42418 39.39383),2270.0,MLF,-76.42418,39.39383,736.384149212
Ridgely,MD,21660,38.948,-75.8593,11902.0,,11902.0,POINT (-75.8593 38.948),11902.0,MLF,-75.8593,38.948,132.772935714
Severn,MD,21144,39.0945,-76.6656,754.0,,754.0,POINT (-76.6656 39.0945),754.0,MLF,-76.6656,39.0945,1415.166336881
Frostburg,MD,21532,39.60212,-78.92121,755.0,,755.0,POINT (-78.92121 39.60212),755.0,MLF,-78.92121,39.60212,495.175955296
Salisbury,MD,21801,38.385,-75.6336,756.0,,756.0,POINT (-75.6336 38.385),756.0,MLF,-75.6336,38.385,387.20801378
Westminster,MD,21157,39.554,-76.94,758.0,,758.0,POINT (-76.94 39.554),758.0,MLF,-76.94,39.554,512.735312605
Curtis Bay,MD,21226,39.2085,-76.5549,763.0,,763.0,POINT (-76.5549 39.2085),763.0,MLF,-76.5549,39.2085,3909.364828315
Frederick,MD,21704,39.3754,-77.3528,764.0,,764.0,POINT (-77.3528 39.3754),764.0,MLF,-77.3528,39.3754,81.98187084
Brunswick,ME,4011,43.97,-70.037,2255.0,,2255.0,POINT (-70.037 43.97),2255.0,MLF,-70.037,43.97,861.852809033
Norridgewock,ME,4957,44.6888,-69.8652,2250.0,,2250.0,POINT (-69.8652 44.6888),2250.0,MLF,-69.8652,44.6888,485.17088219199997
Scarborough,ME,4074,43.63887,-70.369449,12001.0,,12001.0,POINT (-70.369449 43.63887),12001.0,MLF,-70.369449,43.63887,1429.802439728
Augusta,ME,4330,44.3228,-69.7087,2254.0,,2254.0,POINT (-69.7087 44.3228),2254.0,MLF,-69.7087,44.3228,470.496566014
Old Town,ME,4468,44.9813,-68.7247,11240.0,,11240.0,POINT (-68.7247 44.9813),11240.0,MLF,-68.7247,44.9813,547.74915106
Presque Isle,ME,4769,46.602,-68.039,2257.0,,2257.0,POINT (-68.039 46.602),2257.0,MLF,-68.039,46.602,187.092889375
Glenburn,ME,4401,44.94443,-68.84745,21209.0,,21209.0,POINT (-68.84745 44.94443),21209.0,MLF,-68.84745,44.94443,544.687125727
Fort Fairfield,ME,4736,46.86,-67.908,2256.0,,2256.0,POINT (-67.908 46.86),2256.0,MLF,-67.908,46.86,104.293396269
Waldoboro,ME,4572,44.138507,-69.434893,21212.0,,21212.0,POINT (-69.434893 44.138507),21212.0,MLF,-69.434893,44.138507,390.479237057
Northville,MI,48168,42.40684,-83.55579,1879.0,,1879.0,POINT (-83.55579 42.40684),1879.0,MLF,-83.55579,42.40684,1999.621149491
Zeeland,MI,49464,42.781,-85.9207,2068.0,,2068.0,POINT (-85.9207 42.781),2068.0,MLF,-85.9207,42.781,806.0489305899999
Montrose,MI,48457,43.176846,-83.838258,1891.0,,1891.0,POINT (-83.838258 43.176846),1891.0,MLF,-83.838258,43.176846,235.824122485
Marshall,MI,49068,42.36108,-85.0087,1900.0,,1900.0,POINT (-85.0087 42.36108),1900.0,MLF,-85.0087,42.36108,916.306991582
New Boston,MI,48164,42.09394,-83.42973,1892.0,,1892.0,POINT (-83.42973 42.09394),1892.0,MLF,-83.42973,42.09394,285.759808635
Pierson,MI,49339,43.33783,-85.52274,2232.0,,2232.0,POINT (-85.52274 43.33783),2232.0,MLF,-85.52274,43.33783,740.17050485
Grand Blanc,MI,48439,42.91468,-83.72249,1880.0,,1880.0,POINT (-83.72249 42.91468),1880.0,MLF,-83.72249,42.91468,1572.7343226
Midland,MI,48642,43.62637,-84.17153,2242.0,,2242.0,POINT (-84.17153 43.62637),2242.0,MLF,-84.17153,43.62637,1072.251941635
Dafter,MI,49724,46.337,-84.444,12215.0,,12215.0,POINT (-84.444 46.337),12215.0,MLF,-84.444,46.337,181.577466319
Escanaba,MI,49829,45.76467,-87.131,20180.0,,20180.0,POINT (-87.131 45.76467),20180.0,MLF,-87.131,45.76467,182.765284051
Lake Orion,MI,48359,42.72265,-83.25478,1936.0,,1936.0,POINT (-83.25478 42.72265),1936.0,MLF,-83.25478,42.72265,812.27543906
Onaway,MI,49765,45.2824,-84.2238,2271.0,,2271.0,POINT (-84.2238 45.2824),2271.0,MLF,-84.2238,45.2824,160.950582211
Maple City,MI,49664,44.78978,-85.841,2235.0,,2235.0,POINT (-85.841 44.78978),2235.0,MLF,-85.841,44.78978,617.077879635
Grand Ledge,MI,48837,42.7896,-84.6935,1947.0,,1947.0,POINT (-84.6935 42.7896),1947.0,MLF,-84.6935,42.7896,324.75586687
Lansing,MI,48906,42.76355,-84.55778,1890.0,,1890.0,POINT (-84.55778 42.76355),1890.0,MLF,-84.55778,42.76355,1487.207608094
Hastings,MI,49058,42.681,-85.298,12182.0,,12182.0,POINT (-85.298 42.681),12182.0,MLF,-85.298,42.681,343.938150994
Gulliver,MI,49840,46.065933,-86.058754,21144.0,,21144.0,POINT (-86.058754 46.065933),21144.0,MLF,-86.058754,46.065933,82.209462555
Bad Axe,MI,48413,43.76087,-83.05931,2234.0,,2234.0,POINT (-83.05931 43.76087),2234.0,MLF,-83.05931,43.76087,217.123737661
Ontonagon,MI,49953,46.7974,-89.1446,2236.0,,2236.0,POINT (-89.1446 46.7974),2236.0,MLF,-89.1446,46.7974,202.456549918
Byron Center,MI,49315,42.78271,-85.67065,2237.0,,2237.0,POINT (-85.67065 42.78271),2237.0,MLF,-85.67065,42.78271,1942.074996213
Manistee,MI,49660,44.1757,-86.26532,2238.0,,2238.0,POINT (-86.26532 44.1757),2238.0,MLF,-86.26532,44.1757,215.972229882
Marquette,MI,49855,46.48959,-87.471525,20898.0,,20898.0,POINT (-87.471525 46.48959),20898.0,MLF,-87.471525,46.48959,271.686724735
Jackson,MI,49201,42.2913,-84.3698,20705.0,,20705.0,POINT (-84.3698 42.2913),20705.0,MLF,-84.3698,42.2913,801.940513858
Menominee,MI,49858,45.17373,-87.62938,2239.0,,2239.0,POINT (-87.62938 45.17373),2239.0,MLF,-87.62938,45.17373,305.93545623
Atlanta,MI,49709,44.935,-84.12,20704.0,,20704.0,POINT (-84.12 44.935),20704.0,MLF,-84.12,44.935,255.587153721
Ravenna,MI,49451,43.2351,-85.9905,1990.0,,1990.0,POINT (-85.9905 43.2351),1990.0,MLF,-85.9905,43.2351,1019.697321977
Harrison,MI,48625,43.993,-84.798,2240.0,,2240.0,POINT (-84.798 43.993),2240.0,MLF,-84.798,43.993,385.341118411
Auburn Hills,MI,48326,42.70846,-83.24873,1894.0,,1894.0,POINT (-83.24873 42.70846),1894.0,MLF,-83.24873,42.70846,3635.260750472
Watervliet,MI,49098,42.17127,-86.28116,2241.0,,2241.0,POINT (-86.28116 42.17127),2241.0,MLF,-86.28116,42.17127,128.658629419
Coopersville,MI,49404,43.0502,-85.95682,1883.0,,1883.0,POINT (-85.95682 43.0502),1883.0,MLF,-85.95682,43.0502,247.104224096
Birch Run,MI,48415,43.2802,-83.869,1884.0,,1884.0,POINT (-83.869 43.2802),1884.0,MLF,-83.869,43.2802,637.79004146
Lenox,MI,48048,42.7649,-82.7456,1893.0,,1893.0,POINT (-82.7456 42.7649),1893.0,MLF,-82.7456,42.7649,2688.036189963
Belding,MI,48809,43.102915,-85.184846,21145.0,,21145.0,POINT (-85.184846 43.102915),21145.0,MLF,-85.184846,43.102915,397.972196009
Riverview,MI,48193,42.15621,-83.21208,1885.0,,1885.0,POINT (-83.21208 42.15621),1885.0,MLF,-83.21208,42.15621,3323.445020947
Canton,MI,48188,42.2744,-83.4563,1855.0,,1855.0,POINT (-83.4563 42.2744),1855.0,MLF,-83.4563,42.2744,432.938844659
Smiths Creek,MI,48074,42.91743,-82.59168,2195.0,,2195.0,POINT (-82.59168 42.91743),2195.0,MLF,-82.59168,42.91743,571.293804249
Buchanan,MI,49107,41.81354,-86.32723,1992.0,,1992.0,POINT (-86.32723 41.81354),1992.0,MLF,-86.32723,41.81354,1387.779657354
Carsonville,MI,48419,43.437,-82.7318,11922.0,,11922.0,POINT (-82.7318 43.437),11922.0,MLF,-82.7318,43.437,514.779853784
Lennon,MI,48449,42.979932,-83.972657,1888.0,,1888.0,POINT (-83.972657 42.979932),1888.0,MLF,-83.972657,42.979932,368.09246949
Erie,MI,48133,41.7329,-83.50908,1897.0,,1897.0,POINT (-83.50908 41.7329),1897.0,MLF,-83.50908,41.7329,675.15763216
Frederic,MI,49733,44.855,-84.68,2233.0,,2233.0,POINT (-84.68 44.855),2233.0,MLF,-84.68,44.855,473.607509827
Three Rivers,MI,49093,41.91555,-85.692,1940.0,,1940.0,POINT (-85.692 41.91555),1940.0,MLF,-85.692,41.91555,1539.51194398
Manton,MI,49663,44.3528,-85.3994,12203.0,,12203.0,POINT (-85.3994 44.3528),12203.0,MLF,-85.3994,44.3528,441.306584442
Pinconning,MI,48650,43.8963,-83.9482,1896.0,,1896.0,POINT (-83.9482 43.8963),1896.0,MLF,-83.9482,43.8963,475.119942131
Wetmore,MI,49895,46.37663,-86.59535,21146.0,,21146.0,POINT (-86.59535 46.37663),21146.0,MLF,-86.59535,46.37663,31.7833264
Wayne,MI,48184,42.2652,-83.4315,1912.0,,1912.0,POINT (-83.4315 42.2652),1912.0,MLF,-83.4315,42.2652,2499.7271855
Mankato,MN,56001,44.123,-94.093,810.0,,810.0,POINT (-94.093 44.123),810.0,MLF,-94.093,44.123,571.219461484
Sleepy Eye,MN,56085,44.281,-94.597,811.0,,811.0,POINT (-94.597 44.281),811.0,MLF,-94.597,44.281,272.152343235
Burnsville,MN,55337,44.782,-93.319,812.0,,812.0,POINT (-93.319 44.782),812.0,MLF,-93.319,44.782,1024.4412600160001
Hawley,MN,56549,46.8357,-96.412,813.0,,813.0,POINT (-96.412 46.8357),813.0,MLF,-96.412,46.8357,479.045145916
Windom,MN,56101,43.947337,-95.203222,21137.0,,21137.0,POINT (-95.203222 43.947337),21137.0,MLF,-95.203222,43.947337,102.862283923
Brainerd,MN,56401,46.4305,-94.0683,814.0,,814.0,POINT (-94.0683 46.4305),814.0,MLF,-94.0683,46.4305,334.259531041
Mora,MN,55051,45.84607,-93.35722,815.0,,815.0,POINT (-93.35722 45.84607),815.0,MLF,-93.35722,45.84607,601.135860573
Elk River,MN,55330,45.37721,-93.56445,816.0,,816.0,POINT (-93.56445 45.37721),816.0,MLF,-93.56445,45.37721,385.6046752
New London,MN,56273,45.275,-95.0092,818.0,,818.0,POINT (-95.0092 45.275),818.0,MLF,-95.0092,45.275,339.601535673
St. Michael,MN,55376,45.178266,-93.685851,21202.0,,21202.0,POINT (-93.685851 45.178266),21202.0,MLF,-93.685851,45.178266,2054.505617297
Lynd,MN,56157,44.347,-95.9,819.0,,819.0,POINT (-95.9 44.347),819.0,MLF,-95.9,44.347,337.553851266
Hallock,MN,56728,48.783308,-96.816449,21138.0,,21138.0,POINT (-96.816449 48.783308),21138.0,MLF,-96.816449,48.783308,27.976953932
Little Falls,MN,56345,45.9337,-94.303,20706.0,,20706.0,POINT (-94.303 45.9337),20706.0,MLF,-94.303,45.9337,928.428198633
Rushmore,MN,56168,43.672715,-95.756084,21139.0,,21139.0,POINT (-95.756084 43.672715),21139.0,MLF,-95.756084,43.672715,135.922050208
Rochester,MN,55901,44.046,-92.588,2149.0,,2149.0,POINT (-92.588 44.046),2149.0,MLF,-92.588,44.046,1066.478118747
Inver Grove Heights,MN,55077,44.77917,-93.05711,820.0,,820.0,POINT (-93.05711 44.77917),820.0,MLF,-93.05711,44.77917,1547.9535965329999
Crookston,MN,56716,47.7777,-96.3836,821.0,,821.0,POINT (-96.3836 47.7777),821.0,MLF,-96.3836,47.7777,353.902001767
Dundas,MN,55019,44.3777,-93.2266,822.0,,822.0,POINT (-93.2266 44.3777),822.0,MLF,-93.2266,44.3777,314.19188009
Glencoe,MN,55336,44.81586,-94.24837,1993.0,,1993.0,POINT (-94.24837 44.81586),1993.0,MLF,-94.24837,44.81586,235.03357485
Virginia,MN,55792,47.527434,-92.485227,21140.0,,21140.0,POINT (-92.485227 47.527434),21140.0,MLF,-92.485227,47.527434,236.964680995
Blooming Prairie,MN,55917,43.952,-93.1058,823.0,,823.0,POINT (-93.1058 43.952),823.0,MLF,-93.1058,43.952,408.936446272
La Grange,MO,63448,40.016,-91.523,843.0,,843.0,POINT (-91.523 40.016),843.0,MLF,-91.523,40.016,471.528437273
Hartville,MO,65667,37.2398,-92.4585,827.0,,827.0,POINT (-92.4585 37.2398),827.0,MLF,-92.4585,37.2398,790.660039066
Sedalia,MO,65301,38.7253,-93.287,829.0,,829.0,POINT (-93.287 38.7253),829.0,MLF,-93.287,38.7253,493.220779417
Maryland Heights,MO,63043,38.743,-90.46,832.0,,832.0,POINT (-90.46 38.743),832.0,MLF,-90.46,38.743,5750.183298919
Washington,MO,63090,38.587159,-91.057179,21147.0,,21147.0,POINT (-91.057179 38.587159),21147.0,MLF,-91.057179,38.587159,548.552846693
Columbia,MO,65202,39.0144,-92.2541,830.0,,830.0,POINT (-92.2541 39.0144),830.0,MLF,-92.2541,39.0144,847.276058684
Sugar Creek,MO,64050,39.141087,-94.388472,2290.0,,2290.0,POINT (-94.388472 39.141087),2290.0,MLF,-94.388472,39.141087,2395.053891599
Bowling Green,MO,63334,39.4214,-91.2182,890.0,,890.0,POINT (-91.2182 39.4214),890.0,MLF,-91.2182,39.4214,347.71939338
Clinton,MO,64735,38.4825,-93.7645,831.0,,831.0,POINT (-93.7645 38.4825),831.0,MLF,-93.7645,38.4825,174.79548499999999
Richwoods,MO,63071,38.172,-90.77,12208.0,,12208.0,POINT (-90.77 38.172),12208.0,MLF,-90.77,38.172,938.1263275809999
Jefferson City,MO,65101,38.5435,-92.1,835.0,,835.0,POINT (-92.1 38.5435),835.0,MLF,-92.1,38.5435,299.496413979
Independence,MO,64051,39.09,-94.249,872.0,,872.0,POINT (-94.249 39.09),872.0,MLF,-94.249,39.09,1670.002987835
Dexter,MO,63841,36.832771,-89.9412,838.0,,838.0,POINT (-89.9412 36.832771),838.0,MLF,-89.9412,36.832771,1024.145273825
Macon,MO,63552,39.7341,-92.5387,892.0,,892.0,POINT (-92.5387 39.7341),892.0,MLF,-92.5387,39.7341,327.359971296
Cuba,MO,64543,38.120802,-91.429348,21135.0,,21135.0,POINT (-91.429348 38.120802),21135.0,MLF,-91.429348,38.120802,487.952483332
Lamar,MO,64759,37.551,-94.311,834.0,,834.0,POINT (-94.311 37.551),834.0,MLF,-94.311,37.551,807.683259433
Warrensburg,MO,64093,38.72586,-93.66711,844.0,,844.0,POINT (-93.66711 38.72586),844.0,MLF,-93.66711,38.72586,242.33474974
Willard,MO,65781,37.385,-93.35,846.0,,846.0,POINT (-93.35 37.385),846.0,MLF,-93.35,37.385,2729.322651287
St. Joseph,MO,64507,39.6714,-94.773,847.0,,847.0,POINT (-94.773 39.6714),847.0,MLF,-94.773,39.6714,738.971557901
Leland,MS,38756,33.4063,-90.9606,1952.0,,1952.0,POINT (-90.9606 33.4063),1952.0,MLF,-90.9606,33.4063,387.75299434
McNeill,MS,39470,30.7073,-89.6017,2144.0,,2144.0,POINT (-89.6017 30.7073),2144.0,MLF,-89.6017,30.7073,284.6092072
Canton,MS,39046,32.597,-90.06647,1954.0,,1954.0,POINT (-90.06647 32.597),1954.0,MLF,-90.06647,32.597,379.846842154
Louisville,MS,39339,33.1665,-89.055,1956.0,,1956.0,POINT (-89.055 33.1665),1956.0,MLF,-89.055,33.1665,256.637861198
Lake,MS,39092,32.2354,-89.3723,1957.0,,1957.0,POINT (-89.3723 32.2354),1957.0,MLF,-89.3723,32.2354,361.390919652
Columbus,MS,39702,33.4689,-88.35,1995.0,,1995.0,POINT (-88.35 33.4689),1995.0,MLF,-88.35,33.4689,467.619777407
Starkville,MS,39759,33.5283,-88.6724,1958.0,,1958.0,POINT (-88.6724 33.5283),1958.0,MLF,-88.6724,33.5283,232.523475724
Fayette,MS,39069,31.652,-91.144,1959.0,,1959.0,POINT (-91.144 31.652),1959.0,MLF,-91.144,31.652,324.322986043
De Kalb,MS,39328,32.7982,-88.5726,1972.0,,1972.0,POINT (-88.5726 32.7982),1972.0,MLF,-88.5726,32.7982,99.646252483
Sidon,MS,38954,33.4456,-90.2078,1960.0,,1960.0,POINT (-90.2078 33.4456),1960.0,MLF,-90.2078,33.4456,394.375709122
Ridgeland,MS,39157,32.4088,-90.24325,1961.0,,1961.0,POINT (-90.24325 32.4088),1961.0,MLF,-90.24325,32.4088,1596.880047615
Moss Point,MS,39562,30.50414,-88.5325,1962.0,,1962.0,POINT (-88.5325 30.50414),1962.0,MLF,-88.5325,30.50414,989.0578247560001
Walnut,MS,38683,34.9477,-88.93775,1973.0,,1973.0,POINT (-88.93775 34.9477),1973.0,MLF,-88.93775,34.9477,521.764501555
Pass Christian,MS,39571,30.427,-89.2669,1963.0,,1963.0,POINT (-89.2669 30.427),1963.0,MLF,-89.2669,30.427,1194.204099179
Ovett,MS,39464,31.4056,-89.0938,1964.0,,1964.0,POINT (-89.0938 31.4056),1964.0,MLF,-89.0938,31.4056,1081.268083496
Meridian,MS,39301,32.3754,-88.6102,1965.0,,1965.0,POINT (-88.6102 32.3754),1965.0,MLF,-88.6102,32.3754,446.020335559
Sibley,MS,39165,31.3576,-91.3954,1966.0,,1966.0,POINT (-91.3954 31.3576),1966.0,MLF,-91.3954,31.3576,183.80971899899998
Houston,MS,38851,33.9585,-88.9921,1967.0,,1967.0,POINT (-88.9921 33.9585),1967.0,MLF,-88.9921,33.9585,121.644088697
Byhalia,MS,38611,34.993111,-89.650139,21399.0,,21399.0,POINT (-89.650139 34.993111),21399.0,MLF,-89.650139,34.993111,692.200469341
Pontotoc,MS,38863,34.295073,-89.058313,1968.0,,1968.0,POINT (-89.058313 34.295073),1968.0,MLF,-89.058313,34.295073,811.778763069
Robinsonville,MS,38664,34.7877,-90.2483,1969.0,,1969.0,POINT (-90.2483 34.7877),1969.0,MLF,-90.2483,34.7877,336.325826168
Dillon,MT,59725,45.22,-112.718,21007.0,,21007.0,POINT (-112.718 45.22),21007.0,MLF,-112.718,45.22,5.079715357
Billings,MT,59101,45.7254,-108.545,2141.0,,2141.0,POINT (-108.545 45.7254),2141.0,MLF,-108.545,45.7254,908.744105168
Butte,MT,59701,46.0233,-112.615,21008.0,,21008.0,POINT (-112.615 46.0233),21008.0,MLF,-112.615,46.0233,159.566657451
Glendive,MT,59330,47.1035,-104.6929,21009.0,,21009.0,POINT (-104.6929 47.1035),21009.0,MLF,-104.6929,47.1035,36.324697725
Hardin,MT,59034,45.7355,-107.524,21010.0,,21010.0,POINT (-107.524 45.7355),21010.0,MLF,-107.524,45.7355,52.146544655
Malta,MT,59538,48.3222,-107.8668,21011.0,,21011.0,POINT (-107.8668 48.3222),21011.0,MLF,-107.8668,48.3222,31.605905672
Shelby,MT,59474,48.5097,-111.8358,21012.0,,21012.0,POINT (-111.8358 48.5097),21012.0,MLF,-111.8358,48.5097,27.374481361
Wolf Point,MT,59201,48.0993,-105.6615,21013.0,,21013.0,POINT (-105.6615 48.0993),21013.0,MLF,-105.6615,48.0993,21.728928193
Baker,MT,59313,46.3016,-104.205,21014.0,,21014.0,POINT (-104.205 46.3016),21014.0,MLF,-104.205,46.3016,34.460236273
Scobey,MT,59263,48.7765,-105.41,21015.0,,21015.0,POINT (-105.41 48.7765),21015.0,MLF,-105.41,48.7765,21.061671513
Deer Lodge,MT,59722,46.3657,-112.7079,21016.0,,21016.0,POINT (-112.7079 46.3657),21016.0,MLF,-112.7079,46.3657,30.27474747
Kalispell,MT,59901,48.3117,-114.344,2287.0,,2287.0,POINT (-114.344 48.3117),2287.0,MLF,-114.344,48.3117,518.595147146
Three Forks,MT,59752,45.87462,-111.41042,20707.0,,20707.0,POINT (-111.41042 45.87462),20707.0,MLF,-111.41042,45.87462,544.214175625
Floweree,MT,59440,47.62667,-111.189,2140.0,,2140.0,POINT (-111.189 47.62667),2140.0,MLF,-111.189,47.62667,322.175047815
Havre,MT,59501,48.5405,-109.586,21017.0,,21017.0,POINT (-109.586 48.5405),21017.0,MLF,-109.586,48.5405,126.432292414
Helena,MT,59602,46.6719,-111.878,21018.0,,21018.0,POINT (-111.878 46.6719),21018.0,MLF,-111.878,46.6719,37.224675161
Libby,MT,59923,48.426,-115.5618,21019.0,,21019.0,POINT (-115.5618 48.426),21019.0,MLF,-115.5618,48.426,181.581353925
Miles City,MT,59301,46.4102,-105.7868,21020.0,,21020.0,POINT (-105.7868 46.4102),21020.0,MLF,-105.7868,46.4102,50.25603336
Missoula,MT,59802,46.9028,-114.011,2139.0,,2139.0,POINT (-114.011 46.9028),2139.0,MLF,-114.011,46.9028,648.570038198
Conrad,MT,59486,48.302,-111.985,21021.0,,21021.0,POINT (-111.985 48.302),21021.0,MLF,-111.985,48.302,54.439747893
Sidney,MT,59270,47.8509,-104.2762,21023.0,,21023.0,POINT (-104.2762 47.8509),21023.0,MLF,-104.2762,47.8509,49.187392409000005
Colstrip,MT,59323,45.958,-106.665,21024.0,,21024.0,POINT (-106.665 45.958),21024.0,MLF,-106.665,45.958,7.333316316
Plentywood,MT,59254,48.7562,-104.592,21025.0,,21025.0,POINT (-104.592 48.7562),21025.0,MLF,-104.592,48.7562,15.922992165
Chester,MT,59522,48.5043,-110.948,21026.0,,21026.0,POINT (-110.948 48.5043),21026.0,MLF,-110.948,48.5043,12.228888344000001
Glasgow,MT,59230,48.1893,-106.565,21027.0,,21027.0,POINT (-106.565 48.1893),21027.0,MLF,-106.565,48.1893,35.866338944
East Helena,MT,59635,46.56937,-111.90459,20899.0,,20899.0,POINT (-111.90459 46.56937),20899.0,MLF,-111.90459,46.56937,279.540792507
Graham,NC,27253,35.93083,-79.29667,1046.0,,1046.0,POINT (-79.29667 35.93083),1046.0,MLF,-79.29667,35.93083,1022.731140625
Polkton,NC,28135,34.973,-80.257,2424.0,,2424.0,POINT (-80.257 34.973),2424.0,MLF,-80.257,34.973,415.563525033
Crumpler,NC,28617,36.521,-81.368,1045.0,,1045.0,POINT (-81.368 36.521),1045.0,MLF,-81.368,36.521,512.5697048119999
Newton,NC,28658,35.6077,-81.31,1059.0,,1059.0,POINT (-81.31 35.6077),1059.0,MLF,-81.31,35.6077,725.58563502
Alexander,NC,28701,35.7272,-82.644,2142.0,,2142.0,POINT (-82.644 35.7272),2142.0,MLF,-82.644,35.7272,997.959840405
Concord,NC,28027,35.3457,-80.6826,1071.0,,1071.0,POINT (-80.6826 35.3457),1071.0,MLF,-80.6826,35.3457,4649.601718863
Marble,NC,28905,35.1786,-83.91,11501.0,,11501.0,POINT (-83.91 35.1786),11501.0,MLF,-83.91,35.1786,471.648132807
Albemarle,NC,28001,35.3173,-80.1658,1062.0,,1062.0,POINT (-80.1658 35.3173),1062.0,MLF,-80.1658,35.3173,242.077164128
Greensboro,NC,27405,36.107,-79.73,1064.0,,1064.0,POINT (-79.73 36.107),1064.0,MLF,-79.73,36.107,1142.701350756
Shelby,NC,28150,35.3287,-81.477,1069.0,,1069.0,POINT (-81.477 35.3287),1069.0,MLF,-81.477,35.3287,166.65822283
Fayetteville,NC,28301,35.067907,-78.861852,1075.0,,1075.0,POINT (-78.861852 35.067907),1075.0,MLF,-78.861852,35.067907,1962.736961493
Thomasville,NC,27360,35.8324,-80.1756,1077.0,,1077.0,POINT (-80.1756 35.8324),1077.0,MLF,-80.1756,35.8324,412.604525666
Aulander,NC,27805,36.112286,-77.071925,1080.0,,1080.0,POINT (-77.071925 36.112286),1080.0,MLF,-77.071925,36.112286,383.574643852
Tarboro,NC,27886,35.822,-77.565,1082.0,,1082.0,POINT (-77.565 35.822),1082.0,MLF,-77.565,35.822,1347.255178084
Lenoir,NC,28645,35.915,-81.593,2200.0,,2200.0,POINT (-81.593 35.915),2200.0,MLF,-81.593,35.915,612.03689224
Dallas,NC,28034,35.3886,-81.1718,1084.0,,1084.0,POINT (-81.1718 35.3886),1084.0,MLF,-81.1718,35.3886,1105.245724379
Randleman,NC,27317,35.746,-79.752,20756.0,,20756.0,POINT (-79.752 35.746),20756.0,MLF,-79.752,35.746,430.696313482
Winston-Salem,NC,27105,36.1869,-80.2806,1067.0,,1067.0,POINT (-80.2806 36.1869),1067.0,MLF,-80.2806,36.1869,1299.241388694
Dunn,NC,28334,35.3535,-78.6537,1090.0,,1090.0,POINT (-78.6537 35.3535),1090.0,MLF,-78.6537,35.3535,276.307671795
Waynesville,NC,28785,35.66343,-82.99866,1092.0,,1092.0,POINT (-82.99866 35.66343),1092.0,MLF,-82.99866,35.66343,195.043064856
Statesville,NC,28625,35.7768,-80.8244,1098.0,,1098.0,POINT (-80.8244 35.7768),1098.0,MLF,-80.8244,35.7768,626.042564856
Grover,NC,28073,35.2096,-81.5013,2272.0,,2272.0,POINT (-81.5013 35.2096),2272.0,MLF,-81.5013,35.2096,580.379205749
Smithfield,NC,27577,35.5117,-78.4295,1100.0,,1100.0,POINT (-78.4295 35.5117),1100.0,MLF,-78.4295,35.5117,582.77045683
Trenton,NC,28585,35.059,-77.341,1101.0,,1101.0,POINT (-77.341 35.059),1101.0,MLF,-77.341,35.059,149.663047823
Jamestown,NC,27282,35.9603,-79.9401,1065.0,,1065.0,POINT (-79.9401 35.9603),1065.0,MLF,-79.9401,35.9603,745.660257356
Crouse,NC,28033,35.430224,-81.352521,1104.0,,1104.0,POINT (-81.352521 35.430224),1104.0,MLF,-81.352521,35.430224,152.010031419
Franklin,NC,28734,35.202,-83.38,1105.0,,1105.0,POINT (-83.38 35.202),1105.0,MLF,-83.38,35.202,411.334845115
Wilmington,NC,28401,34.31948,-77.99035,1113.0,,1113.0,POINT (-77.99035 34.31948),1113.0,MLF,-77.99035,34.31948,1580.105634373
Jacksonville,NC,28540,34.7872,-77.5309,10781.0,,10781.0,POINT (-77.5309 34.7872),10781.0,MLF,-77.5309,34.7872,414.536524514
Kernersville,NC,27284,36.1944,-80.0407,1121.0,,1121.0,POINT (-80.0407 36.1944),1121.0,MLF,-80.0407,36.1944,450.028361323
St. Pauls,NC,28384,34.79,-78.908,1127.0,,1127.0,POINT (-78.908 34.79),1127.0,MLF,-78.908,34.79,571.099440119
